dataset,query_id,query_original,query_variation,category,variation
antique/train/split200-valid,489705,what are some unwritten rules while using a urinal,unwritten rules using urinal,Naturality,RemoveStopWords
antique/train/split200-valid,1970273,why do hot molecules move faster than cold molecules,hot molecules move faster cold molecules,Naturality,RemoveStopWords
antique/train/split200-valid,2175167,what is your definition of pornography,definition pornography,Naturality,RemoveStopWords
antique/train/split200-valid,963523,how to get mythral shards on kingdom hearts 2,get mythral shards kingdom hearts 2,Naturality,RemoveStopWords
antique/train/split200-valid,1188438,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,fence runiing sides freeway middle desert rough terrain,Naturality,RemoveStopWords
antique/train/split200-valid,2418824,why do space shuttles move when the rockets are fired but not when water is ejected,space shuttles move rockets fired water ejected,Naturality,RemoveStopWords
antique/train/split200-valid,3626847,what can check engine light signify in my 94 plymoth voyager,check engine light signify 94 plymoth voyager,Naturality,RemoveStopWords
antique/train/split200-valid,3885753,why are dead cockroaches always found lying on their backs instead of face down,dead cockroaches always found lying backs instead face,Naturality,RemoveStopWords
antique/train/split200-valid,2048278,what is the ph of a 0 4 m solution of ch3coona,ph 0 4 solution ch3coona,Naturality,RemoveStopWords
antique/train/split200-valid,114758,why does christianity teach,christianity teach,Naturality,RemoveStopWords
antique/train/split200-valid,1295284,how can we solve a problem,solve problem,Naturality,RemoveStopWords
antique/train/split200-valid,3958214,how is light energy turned into heat energy,light energy turned heat energy,Naturality,RemoveStopWords
antique/train/split200-valid,2180502,how honest are you,honest,Naturality,RemoveStopWords
antique/train/split200-valid,2522067,why are liberals incapable of identifying and confronting evil,liberals incapable identifying confronting evil,Naturality,RemoveStopWords
antique/train/split200-valid,1536937,why is there chinese chartacters but then you can spell them out in english i e wei ni how ma vs the,chinese chartacters spell english e wei ni vs,Naturality,RemoveStopWords
antique/train/split200-valid,2534994,what is the meaning of my first name andrei,meaning first name andrei,Naturality,RemoveStopWords
antique/train/split200-valid,2543919,what is the easiest way to make chocolate mousse,easiest way make chocolate mousse,Naturality,RemoveStopWords
antique/train/split200-valid,1037897,why doesn t salt lake city have its own sub category,salt lake city sub category,Naturality,RemoveStopWords
antique/train/split200-valid,220575,how do you use lube,use lube,Naturality,RemoveStopWords
antique/train/split200-valid,1727343,why do people have two nostrils,people two nostrils,Naturality,RemoveStopWords
antique/train/split200-valid,1583099,why u s is trying 2 help israel so what about palastene israel has more weapons than palastene,u trying 2 help israel palastene israel weapons palastene,Naturality,RemoveStopWords
antique/train/split200-valid,344029,what does bmr stand for when you are talking about health and what is bmr,bmr stand talking health bmr,Naturality,RemoveStopWords
antique/train/split200-valid,4450252,what are the causes of college dropouts,causes college dropouts,Naturality,RemoveStopWords
antique/train/split200-valid,1607924,how does the earth go,earth go,Naturality,RemoveStopWords
antique/train/split200-valid,2035638,why can t u wear white shoes on labour day,u wear white shoes labour day,Naturality,RemoveStopWords
antique/train/split200-valid,2155390,can i feed my red eared slider steak,feed red eared slider steak,Naturality,RemoveStopWords
antique/train/split200-valid,2678635,why do husky s have coloful eyes then other dogs,husky coloful eyes dogs,Naturality,RemoveStopWords
antique/train/split200-valid,3159749,what is the difference between organic and inorganic eggs,difference organic inorganic eggs,Naturality,RemoveStopWords
antique/train/split200-valid,3104841,how do you take care of hamster gigy pig,take care hamster gigy pig,Naturality,RemoveStopWords
antique/train/split200-valid,2700836,how do you wire an 800 watt inverter,wire 800 watt inverter,Naturality,RemoveStopWords
antique/train/split200-valid,2137263,what is an encronologist,encronologist,Naturality,RemoveStopWords
antique/train/split200-valid,2678484,what is the mean of bibliography,mean bibliography,Naturality,RemoveStopWords
antique/train/split200-valid,2620488,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,say dont keep eggs fridge special compartment fridges eggs,Naturality,RemoveStopWords
antique/train/split200-valid,1582044,how do tarot cards work,tarot cards work,Naturality,RemoveStopWords
antique/train/split200-valid,1514356,why am i so sleepy even though i had a goodnights sleep,sleepy even though goodnights sleep,Naturality,RemoveStopWords
antique/train/split200-valid,3961,how to stop rabbit from peeing on the floor,stop rabbit peeing floor,Naturality,RemoveStopWords
antique/train/split200-valid,4400543,why do some animals always have more than one baby some animals don t,animals always one baby animals,Naturality,RemoveStopWords
antique/train/split200-valid,3178012,why do we find bricks in toilets,find bricks toilets,Naturality,RemoveStopWords
antique/train/split200-valid,1978816,if god talked to moses why didn t god explain to moses about evolution why all the day 5 day 6 lies,god talked moses god explain moses evolution day 5 day 6 lies,Naturality,RemoveStopWords
antique/train/split200-valid,2306533,how can i get water out of my ear,get water ear,Naturality,RemoveStopWords
antique/train/split200-valid,17665,how do i get rid of a bird s nest my kichen window,get rid bird nest kichen window,Naturality,RemoveStopWords
antique/train/split200-valid,3374970,what is the correct form i wear glasses or i am wearing glasses and why,correct form wear glasses wearing glasses,Naturality,RemoveStopWords
antique/train/split200-valid,363519,how do you install a oil breather on a 1994 ford tempo,install oil breather 1994 ford tempo,Naturality,RemoveStopWords
antique/train/split200-valid,1471877,why metals prices are getting all time high,metals prices getting time high,Naturality,RemoveStopWords
antique/train/split200-valid,2571912,if a coin is tossed twice what is the probability of getting heads both times,coin tossed twice probability getting heads times,Naturality,RemoveStopWords
antique/train/split200-valid,2901754,how are fico scores calculated,fico scores calculated,Naturality,RemoveStopWords
antique/train/split200-valid,986260,what is currently the meaning of life,currently meaning life,Naturality,RemoveStopWords
antique/train/split200-valid,961127,why do we put up with the heresies of science,put heresies science,Naturality,RemoveStopWords
antique/train/split200-valid,126182,how can i find out if i have a warrant without paying a fee,find warrant without paying fee,Naturality,RemoveStopWords
antique/train/split200-valid,3608433,how fast is the chicago transit authority train,fast chicago transit authority train,Naturality,RemoveStopWords
antique/train/split200-valid,1289770,what is the definition of answer,definition answer,Naturality,RemoveStopWords
antique/train/split200-valid,1607303,how does a single parent with four teenagers get rich,single parent four teenagers get rich,Naturality,RemoveStopWords
antique/train/split200-valid,4387641,how do i keep my cat from scratching my leather couch,keep cat scratching leather couch,Naturality,RemoveStopWords
antique/train/split200-valid,2492366,what is so bad about the seal hunt,bad seal hunt,Naturality,RemoveStopWords
antique/train/split200-valid,1647624,why do american s say eggsit,american say eggsit,Naturality,RemoveStopWords
antique/train/split200-valid,727663,why do pigs wallow in mud,pigs wallow mud,Naturality,RemoveStopWords
antique/train/split200-valid,3272207,how to make pineapple upsidedown cake germain chocolate cake,make pineapple upsidedown cake germain chocolate cake,Naturality,RemoveStopWords
antique/train/split200-valid,2113006,when you go to buy a watch why do all the watches clocks set to show 10 10,go buy watch watches clocks set show 10 10,Naturality,RemoveStopWords
antique/train/split200-valid,3470651,how do i get rid of static shock electricity,get rid static shock electricity,Naturality,RemoveStopWords
antique/train/split200-valid,1251077,what is the term take hight road mean,term take hight road mean,Naturality,RemoveStopWords
antique/train/split200-valid,3652886,why isn t there a tool to suck up phlegm in your throat,tool suck phlegm throat,Naturality,RemoveStopWords
antique/train/split200-valid,3152714,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,black women like hair arms private area always get razor bumps prevent,Naturality,RemoveStopWords
antique/train/split200-valid,1051346,why is it when people cross the street they do not look to see if traffic is coming,people cross street look see traffic coming,Naturality,RemoveStopWords
antique/train/split200-valid,4032777,why do american people put there animals on such a pedestal,american people put animals pedestal,Naturality,RemoveStopWords
antique/train/split200-valid,4262151,how should a pregnant woman deal with morning sickness,pregnant woman deal morning sickness,Naturality,RemoveStopWords
